subgenome,seqid,start,end,strand,gene_id,gene_name,product,attributes
sgC,NC_092316.1,20993254,20993745,+,gene-LOC113739030,LOC113739030,uncharacterized LOC113739030,ID=gene-LOC113739030;Dbxref=GeneID:113739030;Name=LOC113739030;description=uncharacterized LOC113739030;gbkey=Gene;gene=LOC113739030;gene_biotype=protein_coding
sgC,NC_092316.1,21040349,21041629,-,gene-LOC113739031,LOC113739031,uncharacterized LOC113739031,ID=gene-LOC113739031;Dbxref=GeneID:113739031;Name=LOC113739031;description=uncharacterized LOC113739031;gbkey=Gene;gene=LOC113739031;gene_biotype=protein_coding
sgC,NC_092316.1,21168543,21172900,-,gene-LOC140005326,LOC140005326,uncharacterized LOC140005326,ID=gene-LOC140005326;Dbxref=GeneID:140005326;Name=LOC140005326;description=uncharacterized LOC140005326;gbkey=Gene;gene=LOC140005326;gene_biotype=lncRNA
sgC,NC_092316.1,27790803,27812085,+,gene-LOC113740021,LOC113740021,tryptophan--tRNA ligase%2C cytoplasmic,ID=gene-LOC113740021;Dbxref=GeneID:113740021;Name=LOC113740021;description=tryptophan--tRNA ligase%2C cytoplasmic;gbkey=Gene;gene=LOC113740021;gene_biotype=protein_coding
sgC,NC_092316.1,27897339,27899872,+,gene-LOC140004961,LOC140004961,uncharacterized LOC140004961,ID=gene-LOC140004961;Dbxref=GeneID:140004961;Name=LOC140004961;description=uncharacterized LOC140004961;gbkey=Gene;gene=LOC140004961;gene_biotype=lncRNA
sgC,NC_092316.1,27920456,27923859,+,gene-LOC113738725,LOC113738725,uncharacterized LOC113738725,ID=gene-LOC113738725;Dbxref=GeneID:113738725;Name=LOC113738725;description=uncharacterized LOC113738725;gbkey=Gene;gene=LOC113738725;gene_biotype=lncRNA
sgC,NC_092316.1,27929978,27941581,-,gene-LOC113740023,LOC113740023,uncharacterized LOC113740023,ID=gene-LOC113740023;Dbxref=GeneID:113740023;Name=LOC113740023;description=uncharacterized LOC113740023;gbkey=Gene;gene=LOC113740023;gene_biotype=protein_coding
sgC,NC_092316.1,27959154,27967567,-,gene-LOC113738592,LOC113738592,uncharacterized LOC113738592,ID=gene-LOC113738592;Dbxref=GeneID:113738592;Name=LOC113738592;description=uncharacterized LOC113738592;gbkey=Gene;gene=LOC113738592;gene_biotype=protein_coding
sgC,NC_092316.1,28021543,28022849,+,gene-LOC140004754,LOC140004754,uncharacterized LOC140004754,ID=gene-LOC140004754;Dbxref=GeneID:140004754;Name=LOC140004754;description=uncharacterized LOC140004754;gbkey=Gene;gene=LOC140004754;gene_biotype=protein_coding
sgC,NC_092316.1,40211212,40212498,-,gene-LOC113739158,LOC113739158,protein FAR1-RELATED SEQUENCE 5-like,ID=gene-LOC113739158;Dbxref=GeneID:113739158;Name=LOC113739158;description=protein FAR1-RELATED SEQUENCE 5-like;gbkey=Gene;gene=LOC113739158;gene_biotype=protein_coding
sgC,NC_092316.1,40218401,40221287,-,gene-LOC113738806,LOC113738806,uncharacterized LOC113738806,ID=gene-LOC113738806;Dbxref=GeneID:113738806;Name=LOC113738806;description=uncharacterized LOC113738806;gbkey=Gene;gene=LOC113738806;gene_biotype=protein_coding
sgC,NC_092316.1,40437521,40439673,-,gene-LOC113738534,LOC113738534,uncharacterized LOC113738534,ID=gene-LOC113738534;Dbxref=GeneID:113738534;Name=LOC113738534;description=uncharacterized LOC113738534;gbkey=Gene;gene=LOC113738534;gene_biotype=protein_coding
sgC,NC_092316.1,40447618,40448037,+,gene-LOC113739160,LOC113739160,uncharacterized LOC113739160,ID=gene-LOC113739160;Dbxref=GeneID:113739160;Name=LOC113739160;description=uncharacterized LOC113739160;gbkey=Gene;gene=LOC113739160;gene_biotype=protein_coding
sgC,NC_092316.1,40459429,40461766,-,gene-LOC140005347,LOC140005347,uncharacterized LOC140005347,ID=gene-LOC140005347;Dbxref=GeneID:140005347;Name=LOC140005347;description=uncharacterized LOC140005347;gbkey=Gene;gene=LOC140005347;gene_biotype=lncRNA
sgC,NC_092316.1,40465683,40497247,-,gene-LOC113740161,LOC113740161,uncharacterized LOC113740161,ID=gene-LOC113740161;Dbxref=GeneID:113740161;Name=LOC113740161;description=uncharacterized LOC113740161;gbkey=Gene;gene=LOC113740161;gene_biotype=protein_coding
sgC,NC_092316.1,40497393,40504189,-,gene-LOC113740160,LOC113740160,probable glutathione peroxidase 2,ID=gene-LOC113740160;Dbxref=GeneID:113740160;Name=LOC113740160;description=probable glutathione peroxidase 2;gbkey=Gene;gene=LOC113740160;gene_biotype=protein_coding
sgC,NC_092316.1,40659431,40659537,-,gene-LOC113740493,LOC113740493,small nucleolar RNA R71,ID=gene-LOC113740493;Dbxref=GeneID:113740493;Name=LOC113740493;description=small nucleolar RNA R71;gbkey=Gene;gene=LOC113740493;gene_biotype=snoRNA
sgC,NC_092316.1,40666813,40669665,+,gene-LOC113739161,LOC113739161,uncharacterized LOC113739161,ID=gene-LOC113739161;Dbxref=GeneID:113739161;Name=LOC113739161;description=uncharacterized LOC113739161;gbkey=Gene;gene=LOC113739161;gene_biotype=protein_coding
sgC,NC_092316.1,41029814,41030815,-,gene-LOC140004799,LOC140004799,uncharacterized LOC140004799,ID=gene-LOC140004799;Dbxref=GeneID:140004799;Name=LOC140004799;description=uncharacterized LOC140004799;gbkey=Gene;gene=LOC140004799;gene_biotype=protein_coding
sgC,NC_092316.1,41032783,41033388,+,gene-LOC113739162,LOC113739162,uncharacterized LOC113739162,ID=gene-LOC113739162;Dbxref=GeneID:113739162;Name=LOC113739162;description=uncharacterized LOC113739162;gbkey=Gene;gene=LOC113739162;gene_biotype=protein_coding
sgC,NC_092316.1,41035514,41035924,-,gene-LOC140004800,LOC140004800,uncharacterized LOC140004800,ID=gene-LOC140004800;Dbxref=GeneID:140004800;Name=LOC140004800;description=uncharacterized LOC140004800;gbkey=Gene;gene=LOC140004800;gene_biotype=protein_coding
sgC,NC_092316.1,41173706,41174254,-,gene-LOC113739163,LOC113739163,uncharacterized LOC113739163,ID=gene-LOC113739163;Dbxref=GeneID:113739163;Name=LOC113739163;description=uncharacterized LOC113739163;gbkey=Gene;gene=LOC113739163;gene_biotype=protein_coding
sgC,NC_092316.1,41222675,41223718,+,gene-LOC113739166,LOC113739166,uncharacterized LOC113739166,ID=gene-LOC113739166;Dbxref=GeneID:113739166;Name=LOC113739166;description=uncharacterized LOC113739166;gbkey=Gene;gene=LOC113739166;gene_biotype=protein_coding
sgC,NC_092316.1,41293261,41300222,-,gene-LOC140005348,LOC140005348,uncharacterized LOC140005348,ID=gene-LOC140005348;Dbxref=GeneID:140005348;Name=LOC140005348;description=uncharacterized LOC140005348;gbkey=Gene;gene=LOC140005348;gene_biotype=lncRNA
sgC,NC_092316.1,41305188,41309896,+,gene-LOC113739497,LOC113739497,uncharacterized LOC113739497,ID=gene-LOC113739497;Dbxref=GeneID:113739497;Name=LOC113739497;description=uncharacterized LOC113739497;gbkey=Gene;gene=LOC113739497;gene_biotype=lncRNA
sgC,NC_092316.1,41312777,41317554,-,gene-LOC113740165,LOC113740165,PLASMODESMATA CALLOSE-BINDING PROTEIN 2,ID=gene-LOC113740165;Dbxref=GeneID:113740165;Name=LOC113740165;description=PLASMODESMATA CALLOSE-BINDING PROTEIN 2;gbkey=Gene;gene=LOC113740165;gene_biotype=protein_coding
sgC,NC_092316.1,41330992,41332424,-,gene-LOC140004801,LOC140004801,uncharacterized LOC140004801,ID=gene-LOC140004801;Dbxref=GeneID:140004801;Name=LOC140004801;description=uncharacterized LOC140004801;gbkey=Gene;gene=LOC140004801;gene_biotype=protein_coding
sgC,NC_092316.1,41384498,41431407,+,gene-LOC113739167,LOC113739167,DExH-box ATP-dependent RNA helicase DExH14,ID=gene-LOC113739167;Dbxref=GeneID:113739167;Name=LOC113739167;description=DExH-box ATP-dependent RNA helicase DExH14;gbkey=Gene;gene=LOC113739167;gene_biotype=protein_coding
sgC,NC_092316.1,41431979,41435975,-,gene-LOC113738575,LOC113738575,protein CANDIDATE G-PROTEIN COUPLED RECEPTOR 2,ID=gene-LOC113738575;Dbxref=GeneID:113738575;Name=LOC113738575;description=protein CANDIDATE G-PROTEIN COUPLED RECEPTOR 2;gbkey=Gene;gene=LOC113738575;gene_biotype=protein_coding
sgC,NC_092316.1,41736453,41737344,-,gene-LOC113739372,LOC113739372,uncharacterized LOC113739372,ID=gene-LOC113739372;Dbxref=GeneID:113739372;Name=LOC113739372;description=uncharacterized LOC113739372;gbkey=Gene;gene=LOC113739372;gene_biotype=lncRNA
sgC,NC_092316.1,41737609,41738157,-,gene-LOC140004803,LOC140004803,uncharacterized LOC140004803,ID=gene-LOC140004803;Dbxref=GeneID:140004803;Name=LOC140004803;description=uncharacterized LOC140004803;gbkey=Gene;gene=LOC140004803;gene_biotype=protein_coding
sgC,NC_092316.1,41797217,41797999,+,gene-LOC140004805,LOC140004805,uncharacterized LOC140004805,ID=gene-LOC140004805;Dbxref=GeneID:140004805;Name=LOC140004805;description=uncharacterized LOC140004805;gbkey=Gene;gene=LOC140004805;gene_biotype=protein_coding
sgC,NC_092316.1,41809406,41811596,-,gene-LOC140005349,LOC140005349,uncharacterized LOC140005349,ID=gene-LOC140005349;Dbxref=GeneID:140005349;Name=LOC140005349;description=uncharacterized LOC140005349;gbkey=Gene;gene=LOC140005349;gene_biotype=lncRNA
sgC,NC_092316.1,41828530,41833958,+,gene-LOC113739491,LOC113739491,F-box/kelch-repeat protein At3g06240-like,ID=gene-LOC113739491;Dbxref=GeneID:113739491;Name=LOC113739491;description=F-box/kelch-repeat protein At3g06240-like;gbkey=Gene;gene=LOC113739491;gene_biotype=protein_coding
sgC,NC_092316.1,41934545,41938173,-,gene-LOC140005350,LOC140005350,uncharacterized LOC140005350,ID=gene-LOC140005350;Dbxref=GeneID:140005350;Name=LOC140005350;description=uncharacterized LOC140005350;gbkey=Gene;gene=LOC140005350;gene_biotype=lncRNA
sgC,NC_092316.1,41941765,41945803,-,gene-LOC113738601,LOC113738601,flavonoid 3'-monooxygenase,ID=gene-LOC113738601;Dbxref=GeneID:113738601;Name=LOC113738601;description=flavonoid 3'-monooxygenase;gbkey=Gene;gene=LOC113738601;gene_biotype=protein_coding
sgC,NC_092316.1,41962440,41965567,-,gene-LOC113739170,LOC113739170,uncharacterized LOC113739170,ID=gene-LOC113739170;Dbxref=GeneID:113739170;Name=LOC113739170;description=uncharacterized LOC113739170;gbkey=Gene;gene=LOC113739170;gene_biotype=protein_coding
sgC,NC_092316.1,42058273,42059982,+,gene-LOC113739171,LOC113739171,uncharacterized LOC113739171,ID=gene-LOC113739171;Dbxref=GeneID:113739171;Name=LOC113739171;description=uncharacterized LOC113739171;gbkey=Gene;gene=LOC113739171;gene_biotype=protein_coding
sgC,NC_092316.1,42078517,42079077,-,gene-LOC140004806,LOC140004806,zinc finger BED domain-containing protein RICESLEEPER 2-like,ID=gene-LOC140004806;Dbxref=GeneID:140004806;Name=LOC140004806;description=zinc finger BED domain-containing protein RICESLEEPER 2-like;gbkey=Gene;gene=LOC140004806;gene_biotype=protein_coding
sgC,NC_092316.1,42196354,42200281,+,gene-LOC140004981,LOC140004981,uncharacterized LOC140004981,ID=gene-LOC140004981;Dbxref=GeneID:140004981;Name=LOC140004981;description=uncharacterized LOC140004981;gbkey=Gene;gene=LOC140004981;gene_biotype=lncRNA
sgC,NC_092316.1,42204745,42210550,-,gene-LOC113740448,LOC113740448,flavonoid 3'-monooxygenase-like,ID=gene-LOC113740448;Dbxref=GeneID:113740448;Name=LOC113740448;description=flavonoid 3'-monooxygenase-like;gbkey=Gene;gene=LOC113740448;gene_biotype=protein_coding
sgC,NC_092316.1,42212191,42216007,-,gene-LOC140004807,LOC140004807,uncharacterized LOC140004807,ID=gene-LOC140004807;Dbxref=GeneID:140004807;Name=LOC140004807;description=uncharacterized LOC140004807;gbkey=Gene;gene=LOC140004807;gene_biotype=protein_coding
sgC,NC_092316.1,42270391,42274605,-,gene-LOC113740171,LOC113740171,chaperone protein ClpB1,ID=gene-LOC113740171;Dbxref=GeneID:113740171;Name=LOC113740171;description=chaperone protein ClpB1;gbkey=Gene;gene=LOC113740171;gene_biotype=protein_coding
sgC,NC_092316.1,42302665,42308711,+,gene-LOC140005351,LOC140005351,uncharacterized LOC140005351,ID=gene-LOC140005351;Dbxref=GeneID:140005351;Name=LOC140005351;description=uncharacterized LOC140005351;gbkey=Gene;gene=LOC140005351;gene_biotype=lncRNA
sgC,NC_092316.1,42386674,42392787,-,gene-LOC113738755,LOC113738755,urease accessory protein F,ID=gene-LOC113738755;Dbxref=GeneID:113738755;Name=LOC113738755;description=urease accessory protein F;gbkey=Gene;gene=LOC113738755;gene_biotype=protein_coding
sgC,NC_092316.1,42398611,42402711,+,gene-LOC140005353,LOC140005353,uncharacterized LOC140005353,ID=gene-LOC140005353;Dbxref=GeneID:140005353;Name=LOC140005353;description=uncharacterized LOC140005353;gbkey=Gene;gene=LOC140005353;gene_biotype=lncRNA
sgC,NC_092316.1,42404759,42408849,+,gene-LOC140005352,LOC140005352,uncharacterized LOC140005352,ID=gene-LOC140005352;Dbxref=GeneID:140005352;Name=LOC140005352;description=uncharacterized LOC140005352;gbkey=Gene;gene=LOC140005352;gene_biotype=lncRNA
sgC,NC_092316.1,42410901,42414997,+,gene-LOC140005354,LOC140005354,uncharacterized LOC140005354,ID=gene-LOC140005354;Dbxref=GeneID:140005354;Name=LOC140005354;description=uncharacterized LOC140005354;gbkey=Gene;gene=LOC140005354;gene_biotype=lncRNA
sgC,NC_092316.1,42441483,42446917,+,gene-LOC113738723,LOC113738723,protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1-like,ID=gene-LOC113738723;Dbxref=GeneID:113738723;Name=LOC113738723;description=protein ANTAGONIST OF LIKE HETEROCHROMATIN PROTEIN 1-like;gbkey=Gene;gene=LOC113738723;gene_biotype=protein_coding
sgC,NC_092316.1,42448595,42465756,-,gene-LOC113740172,LOC113740172,protein LEO1 homolog,ID=gene-LOC113740172;Dbxref=GeneID:113740172;Name=LOC113740172;description=protein LEO1 homolog;gbkey=Gene;gene=LOC113740172;gene_biotype=protein_coding
sgC,NC_092316.1,42498052,42499312,-,gene-LOC113739175,LOC113739175,uncharacterized LOC113739175,ID=gene-LOC113739175;Dbxref=GeneID:113739175;Name=LOC113739175;description=uncharacterized LOC113739175;gbkey=Gene;gene=LOC113739175;gene_biotype=protein_coding
sgC,NC_092316.1,43084818,43095768,+,gene-LOC113740178,LOC113740178,uncharacterized LOC113740178,ID=gene-LOC113740178;Dbxref=GeneID:113740178;Name=LOC113740178;description=uncharacterized LOC113740178;gbkey=Gene;gene=LOC113740178;gene_biotype=protein_coding
sgC,NC_092316.1,43101839,43109136,-,gene-LOC113740220,LOC113740220,uncharacterized LOC113740220,ID=gene-LOC113740220;Dbxref=GeneID:113740220;Name=LOC113740220;description=uncharacterized LOC113740220;gbkey=Gene;gene=LOC113740220;gene_biotype=protein_coding
sgC,NC_092316.1,43233751,43235899,+,gene-LOC113739500,LOC113739500,uncharacterized LOC113739500,ID=gene-LOC113739500;Dbxref=GeneID:113739500;Name=LOC113739500;description=uncharacterized LOC113739500;gbkey=Gene;gene=LOC113739500;gene_biotype=lncRNA
sgC,NC_092316.1,43242721,43245247,+,gene-LOC113739185,LOC113739185,UDP-glycosyltransferase 83A1-like,ID=gene-LOC113739185;Dbxref=GeneID:113739185;Name=LOC113739185;description=UDP-glycosyltransferase 83A1-like;gbkey=Gene;gene=LOC113739185;gene_biotype=protein_coding
sgC,NC_092316.1,43247387,43248892,+,gene-LOC140004811,LOC140004811,uncharacterized LOC140004811,ID=gene-LOC140004811;Dbxref=GeneID:140004811;Name=LOC140004811;description=uncharacterized LOC140004811;gbkey=Gene;gene=LOC140004811;gene_biotype=protein_coding
sgC,NC_092316.1,43472909,43474225,+,gene-LOC113740422,LOC113740422,uncharacterized LOC113740422,ID=gene-LOC113740422;Dbxref=GeneID:113740422;Name=LOC113740422;description=uncharacterized LOC113740422;gbkey=Gene;gene=LOC113740422;gene_biotype=lncRNA
sgC,NC_092316.1,43488852,43488923,-,gene-TRNAN-AUU,TRNAN-AUU,transfer RNA asparagine (anticodon AUU),ID=gene-TRNAN-AUU;Dbxref=GeneID:113740544;Name=TRNAN-AUU;description=transfer RNA asparagine (anticodon AUU);gbkey=Gene;gene=TRNAN-AUU;gene_biotype=tRNA
sgC,NC_092316.1,43810681,43816428,+,gene-LOC113738478,LOC113738478,S-type anion channel SLAH3-like,ID=gene-LOC113738478;Dbxref=GeneID:113738478;Name=LOC113738478;description=S-type anion channel SLAH3-like;gbkey=Gene;gene=LOC113738478;gene_biotype=protein_coding
sgC,NC_092316.1,43816948,43819067,-,gene-LOC113739188,LOC113739188,protein SOMBRERO-like,ID=gene-LOC113739188;Dbxref=GeneID:113739188;Name=LOC113739188;description=protein SOMBRERO-like;gbkey=Gene;gene=LOC113739188;gene_biotype=protein_coding
sgC,NC_092316.1,43856004,43861554,+,gene-LOC140004815,LOC140004815,uncharacterized LOC140004815,ID=gene-LOC140004815;Dbxref=GeneID:140004815;Name=LOC140004815;description=uncharacterized LOC140004815;gbkey=Gene;gene=LOC140004815;gene_biotype=protein_coding
sgC,NC_092316.1,43865692,43866054,-,gene-LOC140004816,LOC140004816,uncharacterized LOC140004816,ID=gene-LOC140004816;Dbxref=GeneID:140004816;Name=LOC140004816;description=uncharacterized LOC140004816;gbkey=Gene;gene=LOC140004816;gene_biotype=protein_coding
sgC,NC_092316.1,44025698,44029049,+,gene-LOC113738539,LOC113738539,small ribosomal subunit protein eS19x,ID=gene-LOC113738539;Dbxref=GeneID:113738539;Name=LOC113738539;description=small ribosomal subunit protein eS19x;gbkey=Gene;gene=LOC113738539;gene_biotype=protein_coding
sgC,NC_092316.1,44053340,44061397,+,gene-LOC113740202,LOC113740202,diacylglycerol kinase 1-like,ID=gene-LOC113740202;Dbxref=GeneID:113740202;Name=LOC113740202;description=diacylglycerol kinase 1-like;gbkey=Gene;gene=LOC113740202;gene_biotype=protein_coding
sgC,NC_092316.1,44088014,44090884,+,gene-LOC113739461,LOC113739461,UDP-glucose 6-dehydrogenase 1,ID=gene-LOC113739461;Dbxref=GeneID:113739461;Name=LOC113739461;description=UDP-glucose 6-dehydrogenase 1;gbkey=Gene;gene=LOC113739461;gene_biotype=protein_coding
sgC,NC_092316.1,44109133,44110356,-,gene-LOC113739199,LOC113739199,putative F-box protein At1g67623,ID=gene-LOC113739199;Dbxref=GeneID:113739199;Name=LOC113739199;description=putative F-box protein At1g67623;gbkey=Gene;gene=LOC113739199;gene_biotype=protein_coding
sgC,NC_092316.1,44118003,44119099,+,gene-LOC113739198,LOC113739198,protein MAIN-LIKE 2-like,ID=gene-LOC113739198;Dbxref=GeneID:113739198;Name=LOC113739198;description=protein MAIN-LIKE 2-like;gbkey=Gene;gene=LOC113739198;gene_biotype=protein_coding
sgC,NC_092316.1,44126121,44127523,-,gene-LOC113739197,LOC113739197,protein FAR1-RELATED SEQUENCE 5-like,ID=gene-LOC113739197;Dbxref=GeneID:113739197;Name=LOC113739197;description=protein FAR1-RELATED SEQUENCE 5-like;gbkey=Gene;gene=LOC113739197;gene_biotype=protein_coding
sgC,NC_092316.1,44129232,44144432,-,gene-LOC113740201,LOC113740201,pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH1,ID=gene-LOC113740201;Dbxref=GeneID:113740201;Name=LOC113740201;description=pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH1;gbkey=Gene;gene=LOC113740201;gene_biotype=protein_coding
sgC,NC_092316.1,44319286,44328718,+,gene-LOC113740437,LOC113740437,plant intracellular Ras-group-related LRR protein 7,ID=gene-LOC113740437;Dbxref=GeneID:113740437;Name=LOC113740437;description=plant intracellular Ras-group-related LRR protein 7;gbkey=Gene;gene=LOC113740437;gene_biotype=protein_coding
sgC,NC_092316.1,44329734,44330366,-,gene-LOC140004818,LOC140004818,SNF2 domain-containing protein CLASSY 3-like,ID=gene-LOC140004818;Dbxref=GeneID:140004818;Name=LOC140004818;description=SNF2 domain-containing protein CLASSY 3-like;gbkey=Gene;gene=LOC140004818;gene_biotype=protein_coding
sgC,NC_092316.1,44347940,44352347,+,gene-LOC113740212,LOC113740212,uncharacterized LOC113740212,ID=gene-LOC113740212;Dbxref=GeneID:113740212;Name=LOC113740212;description=uncharacterized LOC113740212;gbkey=Gene;gene=LOC113740212;gene_biotype=protein_coding
sgC,NC_092316.1,44360020,44362637,+,gene-LOC113739452,LOC113739452,uncharacterized LOC113739452,ID=gene-LOC113739452;Dbxref=GeneID:113739452;Name=LOC113739452;description=uncharacterized LOC113739452;gbkey=Gene;gene=LOC113739452;gene_biotype=protein_coding
sgC,NC_092316.1,44518736,44523895,+,gene-LOC113738545,LOC113738545,SNAP25 homologous protein SNAP33,ID=gene-LOC113738545;Dbxref=GeneID:113738545;Name=LOC113738545;description=SNAP25 homologous protein SNAP33;gbkey=Gene;gene=LOC113738545;gene_biotype=protein_coding
sgC,NC_092316.1,44525393,44529058,-,gene-LOC113738662,LOC113738662,uncharacterized LOC113738662,ID=gene-LOC113738662;Dbxref=GeneID:113738662;Name=LOC113738662;description=uncharacterized LOC113738662;gbkey=Gene;gene=LOC113738662;gene_biotype=protein_coding
